clics_db_id,dependent_id,product_id,group_policy_cluster_product_id,coverage_amount,effective_date
733,184,24,1,0.00,2019-07-01
734,184,25,2,0.00,2019-07-01
735,184,26,4,0.00,2019-07-01
736,184,27,3,0.00,2019-07-01
737,185,24,1,0.00,2019-07-01
738,185,25,2,0.00,2019-07-01
739,185,26,4,0.00,2019-07-01
740,185,27,3,0.00,2019-07-01
741,186,24,1,0.00,2019-07-01
742,186,25,2,0.00,2019-07-01
743,186,26,4,0.00,2019-07-01
744,186,27,3,0.00,2019-07-01
745,187,24,1,0.00,2019-07-01
746,187,25,2,0.00,2019-07-01
747,187,26,4,0.00,2019-07-01
748,187,27,3,0.00,2019-07-01
749,188,24,1,0.00,2019-08-01
750,188,25,2,0.00,2019-08-01
751,188,26,4,0.00,2019-08-01
752,188,27,3,0.00,2019-08-01
753,189,24,1,0.00,2019-10-01
754,189,25,2,0.00,2019-10-01
755,189,26,4,0.00,2019-10-01
756,189,27,3,0.00,2019-10-01
757,190,24,1,0.00,2019-07-01
758,190,25,2,0.00,2019-07-01
759,190,26,4,0.00,2019-07-01
760,190,27,3,0.00,2019-07-01
761,191,24,1,0.00,2019-11-03
762,191,25,2,0.00,2019-11-03
763,191,26,4,0.00,2019-11-03
764,191,27,3,0.00,2019-11-03
765,192,24,1,0.00,2019-11-03
766,192,25,2,0.00,2019-11-03
767,192,26,4,0.00,2019-11-03
768,192,27,3,0.00,2019-11-03
769,193,24,1,0.00,2019-11-03
770,193,25,2,0.00,2019-11-03
771,193,26,4,0.00,2019-11-03
772,193,27,3,0.00,2019-11-03
773,194,24,1,0.00,2019-11-03
774,194,25,2,0.00,2019-11-03
775,194,26,4,0.00,2019-11-03
776,194,27,3,0.00,2019-11-03
777,195,24,1,0.00,2019-11-03
778,195,25,2,0.00,2019-11-03
779,195,26,4,0.00,2019-11-03
780,195,27,3,0.00,2019-11-03
781,196,24,1,0.00,2019-09-01
782,196,25,2,0.00,2019-09-01
783,196,26,4,0.00,2019-09-01
784,196,27,3,0.00,2019-09-01
785,197,24,1,0.00,2019-09-01
786,197,25,2,0.00,2019-09-01
787,197,26,4,0.00,2019-09-01
788,197,27,3,0.00,2019-09-01
789,198,24,1,0.00,2019-09-01
790,198,25,2,0.00,2019-09-01
791,198,26,4,0.00,2019-09-01
792,198,27,3,0.00,2019-09-01
793,199,24,1,0.00,2019-09-16
794,199,25,2,0.00,2019-09-16
795,199,26,4,0.00,2019-09-16
796,199,27,3,0.00,2019-09-16
797,200,24,1,0.00,2019-09-16
798,200,25,2,0.00,2019-09-16
799,200,26,4,0.00,2019-09-16
800,200,27,3,0.00,2019-09-16
801,201,24,1,0.00,2019-09-16
802,201,25,2,0.00,2019-09-16
803,201,26,4,0.00,2019-09-16
804,201,27,3,0.00,2019-09-16
805,202,24,1,0.00,2019-09-16
806,202,25,2,0.00,2019-09-16
807,202,26,4,0.00,2019-09-16
808,202,27,3,0.00,2019-09-16
809,203,24,1,0.00,2019-10-01
810,203,25,2,0.00,2019-10-01
811,203,26,4,0.00,2019-10-01
812,203,27,3,0.00,2019-10-01
813,204,24,1,0.00,2019-10-01
814,204,25,2,0.00,2019-10-01
815,204,26,4,0.00,2019-10-01
816,204,27,3,0.00,2019-10-01
817,205,24,1,0.00,2019-10-01
818,205,25,2,0.00,2019-10-01
819,205,26,4,0.00,2019-10-01
820,205,27,3,0.00,2019-10-01
821,206,24,1,0.00,2019-07-01
822,206,25,2,0.00,2019-07-01
823,206,26,4,0.00,2019-07-01
824,206,27,3,0.00,2019-07-01
825,207,24,1,0.00,2019-07-01
826,207,25,2,0.00,2019-07-01
827,207,26,4,0.00,2019-07-01
828,207,27,3,0.00,2019-07-01
829,208,24,1,0.00,2019-07-01
830,208,25,2,0.00,2019-07-01
831,208,26,4,0.00,2019-07-01
832,208,27,3,0.00,2019-07-01
833,209,24,1,0.00,2019-08-28
834,209,25,2,0.00,2019-08-28
835,209,26,4,0.00,2019-08-28
836,209,27,3,0.00,2019-08-28
837,210,24,1,0.00,2019-08-28
838,210,25,2,0.00,2019-08-28
839,210,26,4,0.00,2019-08-28
840,210,27,3,0.00,2019-08-28
841,211,24,1,0.00,2019-07-15
842,211,25,2,0.00,2019-07-15
843,211,26,4,0.00,2019-07-15
844,211,27,3,0.00,2019-07-15
845,212,24,1,0.00,2019-07-15
846,212,25,2,0.00,2019-07-15
847,212,26,4,0.00,2019-07-15
848,212,27,3,0.00,2019-07-15
849,213,24,1,0.00,2019-07-15
850,213,25,2,0.00,2019-07-15
851,213,26,4,0.00,2019-07-15
852,213,27,3,0.00,2019-07-15
853,214,24,5,0.00,2019-03-01
854,214,25,6,0.00,2019-03-01
855,214,26,8,0.00,2019-03-01
856,214,27,7,0.00,2019-03-01
857,215,24,5,0.00,2019-03-01
858,215,25,6,0.00,2019-03-01
859,215,26,8,0.00,2019-03-01
860,215,27,7,0.00,2019-03-01
861,216,24,5,0.00,2019-03-01
862,216,25,6,0.00,2019-03-01
863,216,26,8,0.00,2019-03-01
864,216,27,7,0.00,2019-03-01
865,217,24,5,0.00,2019-03-01
866,217,25,6,0.00,2019-03-01
867,217,26,8,0.00,2019-03-01
868,217,27,7,0.00,2019-03-01
869,218,24,5,0.00,2019-03-01
870,218,25,6,0.00,2019-03-01
871,218,26,8,0.00,2019-03-01
872,218,27,7,0.00,2019-03-01
873,219,24,5,0.00,2019-03-01
874,219,25,6,0.00,2019-03-01
875,219,26,8,0.00,2019-03-01
876,219,27,7,0.00,2019-03-01
877,220,24,5,0.00,2019-03-01
878,220,25,6,0.00,2019-03-01
879,220,26,8,0.00,2019-03-01
880,220,27,7,0.00,2019-03-01
881,221,24,5,0.00,2019-03-01
882,221,25,6,0.00,2019-03-01
883,221,26,8,0.00,2019-03-01
884,221,27,7,0.00,2019-03-01
885,222,24,5,0.00,2019-03-01
886,222,25,6,0.00,2019-03-01
887,222,26,8,0.00,2019-03-01
888,222,27,7,0.00,2019-03-01
889,223,24,5,0.00,2019-03-01
890,223,25,6,0.00,2019-03-01
891,223,26,8,0.00,2019-03-01
892,223,27,7,0.00,2019-03-01
893,224,24,5,0.00,2019-03-01
894,224,25,6,0.00,2019-03-01
895,224,26,8,0.00,2019-03-01
896,224,27,7,0.00,2019-03-01
897,225,24,5,0.00,2019-03-01
898,225,25,6,0.00,2019-03-01
899,225,26,8,0.00,2019-03-01
900,225,27,7,0.00,2019-03-01
901,226,24,5,0.00,2019-03-01
902,226,25,6,0.00,2019-03-01
903,226,26,8,0.00,2019-03-01
904,226,27,7,0.00,2019-03-01
905,227,24,5,0.00,2019-03-01
906,227,25,6,0.00,2019-03-01
907,227,26,8,0.00,2019-03-01
908,227,27,7,0.00,2019-03-01
909,228,24,5,0.00,2019-03-01
910,228,25,6,0.00,2019-03-01
911,228,26,8,0.00,2019-03-01
912,228,27,7,0.00,2019-03-01
913,229,24,5,0.00,2019-03-01
914,229,25,6,0.00,2019-03-01
915,229,26,8,0.00,2019-03-01
916,229,27,7,0.00,2019-03-01
917,230,24,5,0.00,2019-03-01
918,230,25,6,0.00,2019-03-01
919,230,26,8,0.00,2019-03-01
920,230,27,7,0.00,2019-03-01
921,231,24,5,0.00,2019-03-01
922,231,25,6,0.00,2019-03-01
923,231,26,8,0.00,2019-03-01
924,231,27,7,0.00,2019-03-01
925,232,24,5,0.00,2019-03-01
926,232,25,6,0.00,2019-03-01
927,232,26,8,0.00,2019-03-01
928,232,27,7,0.00,2019-03-01
929,233,24,5,0.00,2019-03-01
930,233,25,6,0.00,2019-03-01
931,233,26,8,0.00,2019-03-01
932,233,27,7,0.00,2019-03-01
933,234,24,5,0.00,2019-03-01
934,234,25,6,0.00,2019-03-01
935,234,26,8,0.00,2019-03-01
936,234,27,7,0.00,2019-03-01
937,235,24,5,0.00,2019-03-01
938,235,25,6,0.00,2019-03-01
939,235,26,8,0.00,2019-03-01
940,235,27,7,0.00,2019-03-01
941,236,24,5,0.00,2019-03-01
942,236,25,6,0.00,2019-03-01
943,236,26,8,0.00,2019-03-01
944,236,27,7,0.00,2019-03-01
945,237,24,5,0.00,2019-03-01
946,237,25,6,0.00,2019-03-01
947,237,26,8,0.00,2019-03-01
948,237,27,7,0.00,2019-03-01
949,238,24,5,0.00,2019-03-01
950,238,25,6,0.00,2019-03-01
951,238,26,8,0.00,2019-03-01
952,238,27,7,0.00,2019-03-01
953,239,24,5,0.00,2019-03-01
954,239,25,6,0.00,2019-03-01
955,239,26,8,0.00,2019-03-01
956,239,27,7,0.00,2019-03-01
957,240,24,5,0.00,2019-03-01
958,240,25,6,0.00,2019-03-01
959,240,26,8,0.00,2019-03-01
960,240,27,7,0.00,2019-03-01
961,241,24,5,0.00,2019-03-01
962,241,25,6,0.00,2019-03-01
963,241,26,8,0.00,2019-03-01
964,241,27,7,0.00,2019-03-01
965,242,24,5,0.00,2019-03-01
966,242,25,6,0.00,2019-03-01
967,242,26,8,0.00,2019-03-01
968,242,27,7,0.00,2019-03-01
969,243,24,5,0.00,2019-03-01
970,243,25,6,0.00,2019-03-01
971,243,26,8,0.00,2019-03-01
972,243,27,7,0.00,2019-03-01
973,244,24,5,0.00,2019-03-01
974,244,25,6,0.00,2019-03-01
975,244,26,8,0.00,2019-03-01
976,244,27,7,0.00,2019-03-01
977,245,24,5,0.00,2019-03-01
978,245,25,6,0.00,2019-03-01
979,245,26,8,0.00,2019-03-01
980,245,27,7,0.00,2019-03-01
981,246,24,5,0.00,2019-03-01
982,246,25,6,0.00,2019-03-01
983,246,26,8,0.00,2019-03-01
984,246,27,7,0.00,2019-03-01
985,247,24,5,0.00,2019-03-01
986,247,25,6,0.00,2019-03-01
987,247,26,8,0.00,2019-03-01
988,247,27,7,0.00,2019-03-01
989,248,24,5,0.00,2019-03-01
990,248,25,6,0.00,2019-03-01
991,248,26,8,0.00,2019-03-01
992,248,27,7,0.00,2019-03-01
993,249,24,5,0.00,2019-03-01
994,249,25,6,0.00,2019-03-01
995,249,26,8,0.00,2019-03-01
996,249,27,7,0.00,2019-03-01
997,250,24,5,0.00,2019-03-01
998,250,25,6,0.00,2019-03-01
999,250,26,8,0.00,2019-03-01
1000,250,27,7,0.00,2019-03-01
1001,251,24,5,0.00,2019-03-01
1002,251,25,6,0.00,2019-03-01
1003,251,26,8,0.00,2019-03-01
1004,251,27,7,0.00,2019-03-01
1005,252,24,5,0.00,2019-03-01
1006,252,25,6,0.00,2019-03-01
1007,252,26,8,0.00,2019-03-01
1008,252,27,7,0.00,2019-03-01
1009,253,24,5,0.00,2019-03-01
1010,253,25,6,0.00,2019-03-01
1011,253,26,8,0.00,2019-03-01
1012,253,27,7,0.00,2019-03-01
1013,254,24,5,0.00,2019-03-01
1014,254,25,6,0.00,2019-03-01
1015,254,26,8,0.00,2019-03-01
1016,254,27,7,0.00,2019-03-01
1017,255,24,5,0.00,2019-03-01
1018,255,25,6,0.00,2019-03-01
1019,255,26,8,0.00,2019-03-01
1020,255,27,7,0.00,2019-03-01
1021,256,24,5,0.00,2019-03-01
1022,256,25,6,0.00,2019-03-01
1023,256,26,8,0.00,2019-03-01
1024,256,27,7,0.00,2019-03-01
1025,257,24,5,0.00,2019-03-01
1026,257,25,6,0.00,2019-03-01
1027,257,26,8,0.00,2019-03-01
1028,257,27,7,0.00,2019-03-01
1029,258,24,5,0.00,2019-03-01
1030,258,25,6,0.00,2019-03-01
1031,258,26,8,0.00,2019-03-01
1032,258,27,7,0.00,2019-03-01
1033,259,24,5,0.00,2019-03-01
1034,259,25,6,0.00,2019-03-01
1035,259,26,8,0.00,2019-03-01
1036,259,27,7,0.00,2019-03-01
1037,260,24,5,0.00,2019-03-01
1038,260,25,6,0.00,2019-03-01
1039,260,26,8,0.00,2019-03-01
1040,260,27,7,0.00,2019-03-01
1041,261,24,5,0.00,2019-03-01
1042,261,25,6,0.00,2019-03-01
1043,261,26,8,0.00,2019-03-01
1044,261,27,7,0.00,2019-03-01
1045,262,24,5,0.00,2019-03-01
1046,262,25,6,0.00,2019-03-01
1047,262,26,8,0.00,2019-03-01
1048,262,27,7,0.00,2019-03-01
1049,263,24,5,0.00,2019-03-01
1050,263,25,6,0.00,2019-03-01
1051,263,26,8,0.00,2019-03-01
1052,263,27,7,0.00,2019-03-01
1053,264,24,5,0.00,2019-03-01
1054,264,25,6,0.00,2019-03-01
1055,264,26,8,0.00,2019-03-01
1056,264,27,7,0.00,2019-03-01
1057,265,24,5,0.00,2019-03-01
1058,265,25,6,0.00,2019-03-01
1059,265,26,8,0.00,2019-03-01
1060,265,27,7,0.00,2019-03-01
1061,266,24,5,0.00,2019-03-01
1062,266,25,6,0.00,2019-03-01
1063,266,26,8,0.00,2019-03-01
1064,266,27,7,0.00,2019-03-01
1065,267,24,5,0.00,2019-03-01
1066,267,25,6,0.00,2019-03-01
1067,267,26,8,0.00,2019-03-01
1068,267,27,7,0.00,2019-03-01
1069,268,24,5,0.00,2019-03-01
1070,268,25,6,0.00,2019-03-01
1071,268,26,8,0.00,2019-03-01
1072,268,27,7,0.00,2019-03-01
1073,269,24,5,0.00,2019-03-01
1074,269,25,6,0.00,2019-03-01
1075,269,26,8,0.00,2019-03-01
1076,269,27,7,0.00,2019-03-01
1077,270,24,5,0.00,2019-03-01
1078,270,25,6,0.00,2019-03-01
1079,270,26,8,0.00,2019-03-01
1080,270,27,7,0.00,2019-03-01
1081,271,24,5,0.00,2019-03-01
1082,271,25,6,0.00,2019-03-01
1083,271,26,8,0.00,2019-03-01
1084,271,27,7,0.00,2019-03-01
1085,272,24,5,0.00,2019-03-01
1086,272,25,6,0.00,2019-03-01
1087,272,26,8,0.00,2019-03-01
1088,272,27,7,0.00,2019-03-01
1089,273,24,5,0.00,2019-03-01
1090,273,25,6,0.00,2019-03-01
1091,273,26,8,0.00,2019-03-01
1092,273,27,7,0.00,2019-03-01
1093,274,24,5,0.00,2019-03-01
1094,274,25,6,0.00,2019-03-01
1095,274,26,8,0.00,2019-03-01
1096,274,27,7,0.00,2019-03-01
1097,275,24,5,0.00,2019-03-01
1098,275,25,6,0.00,2019-03-01
1099,275,26,8,0.00,2019-03-01
1100,275,27,7,0.00,2019-03-01
1101,276,24,5,0.00,2019-03-01
1102,276,25,6,0.00,2019-03-01
1103,276,26,8,0.00,2019-03-01
1104,276,27,7,0.00,2019-03-01
1105,277,24,5,0.00,2019-03-01
1106,277,25,6,0.00,2019-03-01
1107,277,26,8,0.00,2019-03-01
1108,277,27,7,0.00,2019-03-01
1109,278,24,5,0.00,2019-03-01
1110,278,25,6,0.00,2019-03-01
1111,278,26,8,0.00,2019-03-01
1112,278,27,7,0.00,2019-03-01
1113,279,24,5,0.00,2019-03-01
1114,279,25,6,0.00,2019-03-01
1115,279,26,8,0.00,2019-03-01
1116,279,27,7,0.00,2019-03-01
1117,280,24,5,0.00,2019-03-01
1118,280,25,6,0.00,2019-03-01
1119,280,26,8,0.00,2019-03-01
1120,280,27,7,0.00,2019-03-01
1121,281,24,5,0.00,2019-03-01
1122,281,25,6,0.00,2019-03-01
1123,281,26,8,0.00,2019-03-01
1124,281,27,7,0.00,2019-03-01
1125,282,24,5,0.00,2019-03-01
1126,282,25,6,0.00,2019-03-01
1127,282,26,8,0.00,2019-03-01
1128,282,27,7,0.00,2019-03-01
1129,283,24,5,0.00,2019-03-01
1130,283,25,6,0.00,2019-03-01
1131,283,26,8,0.00,2019-03-01
1132,283,27,7,0.00,2019-03-01
1133,284,24,5,0.00,2019-09-10
1134,284,25,6,0.00,2019-09-10
1135,284,26,8,0.00,2019-09-10
1136,284,27,7,0.00,2019-09-10
1137,285,24,5,0.00,2019-03-01
1138,285,25,6,0.00,2019-03-01
1139,285,26,8,0.00,2019-03-01
1140,285,27,7,0.00,2019-03-01
1141,286,24,5,0.00,2019-03-01
1142,286,25,6,0.00,2019-03-01
1143,286,26,8,0.00,2019-03-01
1144,286,27,7,0.00,2019-03-01
1145,287,24,5,0.00,2019-03-01
1146,287,25,6,0.00,2019-03-01
1147,287,26,8,0.00,2019-03-01
1148,287,27,7,0.00,2019-03-01
1149,288,24,5,0.00,2019-03-01
1150,288,25,6,0.00,2019-03-01
1151,288,26,8,0.00,2019-03-01
1152,288,27,7,0.00,2019-03-01
1153,289,24,5,0.00,2019-03-01
1154,289,25,6,0.00,2019-03-01
1155,289,26,8,0.00,2019-03-01
1156,289,27,7,0.00,2019-03-01
1157,290,24,5,0.00,2019-03-01
1158,290,25,6,0.00,2019-03-01
1159,290,26,8,0.00,2019-03-01
1160,290,27,7,0.00,2019-03-01
1161,291,24,5,0.00,2019-03-01
1162,291,25,6,0.00,2019-03-01
1163,291,26,8,0.00,2019-03-01
1164,291,27,7,0.00,2019-03-01
1165,292,24,5,0.00,2019-03-01
1166,292,25,6,0.00,2019-03-01
1167,292,26,8,0.00,2019-03-01
1168,292,27,7,0.00,2019-03-01
1169,293,24,5,0.00,2019-03-01
1170,293,25,6,0.00,2019-03-01
1171,293,26,8,0.00,2019-03-01
1172,293,27,7,0.00,2019-03-01
1173,294,24,5,0.00,2019-03-01
1174,294,25,6,0.00,2019-03-01
1175,294,26,8,0.00,2019-03-01
1176,294,27,7,0.00,2019-03-01
1177,295,24,5,0.00,2019-03-01
1178,295,25,6,0.00,2019-03-01
1179,295,26,8,0.00,2019-03-01
1180,295,27,7,0.00,2019-03-01
1181,296,24,5,0.00,2019-08-14
1182,296,25,6,0.00,2019-08-14
1183,296,26,8,0.00,2019-08-14
1184,296,27,7,0.00,2019-08-14
1185,297,24,5,0.00,2019-03-01
1186,297,25,6,0.00,2019-03-01
1187,297,26,8,0.00,2019-03-01
1188,297,27,7,0.00,2019-03-01
1189,298,24,5,0.00,2019-03-01
1190,298,25,6,0.00,2019-03-01
1191,298,26,8,0.00,2019-03-01
1192,298,27,7,0.00,2019-03-01
1193,299,24,5,0.00,2019-03-01
1194,299,25,6,0.00,2019-03-01
1195,299,26,8,0.00,2019-03-01
1196,299,27,7,0.00,2019-03-01
1197,300,24,5,0.00,2019-03-01
1198,300,25,6,0.00,2019-03-01
1199,300,26,8,0.00,2019-03-01
1200,300,27,7,0.00,2019-03-01
1201,301,24,5,0.00,2019-03-01
1202,301,25,6,0.00,2019-03-01
1203,301,26,8,0.00,2019-03-01
1204,301,27,7,0.00,2019-03-01
1205,302,24,5,0.00,2019-03-01
1206,302,25,6,0.00,2019-03-01
1207,302,26,8,0.00,2019-03-01
1208,302,27,7,0.00,2019-03-01
1209,303,24,5,0.00,2019-03-01
1210,303,25,6,0.00,2019-03-01
1211,303,26,8,0.00,2019-03-01
1212,303,27,7,0.00,2019-03-01
1213,304,24,5,0.00,2019-03-01
1214,304,25,6,0.00,2019-03-01
1215,304,26,8,0.00,2019-03-01
1216,304,27,7,0.00,2019-03-01
1217,305,24,5,0.00,2019-03-01
1218,305,25,6,0.00,2019-03-01
1219,305,26,8,0.00,2019-03-01
1220,305,27,7,0.00,2019-03-01
1221,306,24,5,0.00,2019-03-01
1222,306,25,6,0.00,2019-03-01
1223,306,26,8,0.00,2019-03-01
1224,306,27,7,0.00,2019-03-01
1225,307,24,5,0.00,2019-03-01
1226,307,25,6,0.00,2019-03-01
1227,307,26,8,0.00,2019-03-01
1228,307,27,7,0.00,2019-03-01
1229,308,24,5,0.00,2019-03-01
1230,308,25,6,0.00,2019-03-01
1231,308,26,8,0.00,2019-03-01
1232,308,27,7,0.00,2019-03-01
1233,309,24,5,0.00,2019-03-01
1234,309,25,6,0.00,2019-03-01
1235,309,26,8,0.00,2019-03-01
1236,309,27,7,0.00,2019-03-01
1237,310,24,5,0.00,2019-03-01
1238,310,25,6,0.00,2019-03-01
1239,310,26,8,0.00,2019-03-01
1240,310,27,7,0.00,2019-03-01
1241,311,24,5,0.00,2019-03-01
1242,311,25,6,0.00,2019-03-01
1243,311,26,8,0.00,2019-03-01
1244,311,27,7,0.00,2019-03-01
1245,312,24,5,0.00,2019-03-01
1246,312,25,6,0.00,2019-03-01
1247,312,26,8,0.00,2019-03-01
1248,312,27,7,0.00,2019-03-01
1249,313,24,5,0.00,2019-03-01
1250,313,25,6,0.00,2019-03-01
1251,313,26,8,0.00,2019-03-01
1252,313,27,7,0.00,2019-03-01
1253,314,24,5,0.00,2019-03-01
1254,314,25,6,0.00,2019-03-01
1255,314,26,8,0.00,2019-03-01
1256,314,27,7,0.00,2019-03-01
1257,315,24,5,0.00,2019-03-01
1258,315,25,6,0.00,2019-03-01
1259,315,26,8,0.00,2019-03-01
1260,315,27,7,0.00,2019-03-01
1261,316,24,5,0.00,2019-03-01
1262,316,25,6,0.00,2019-03-01
1263,316,26,8,0.00,2019-03-01
1264,316,27,7,0.00,2019-03-01
1265,317,24,5,0.00,2019-03-01
1266,317,25,6,0.00,2019-03-01
1267,317,26,8,0.00,2019-03-01
1268,317,27,7,0.00,2019-03-01
1269,318,24,5,0.00,2019-03-01
1270,318,25,6,0.00,2019-03-01
1271,318,26,8,0.00,2019-03-01
1272,318,27,7,0.00,2019-03-01
1273,319,24,5,0.00,2019-03-01
1274,319,25,6,0.00,2019-03-01
1275,319,26,8,0.00,2019-03-01
1276,319,27,7,0.00,2019-03-01
1277,320,24,5,0.00,2019-03-01
1278,320,25,6,0.00,2019-03-01
1279,320,26,8,0.00,2019-03-01
1280,320,27,7,0.00,2019-03-01
1281,321,24,5,0.00,2019-03-01
1282,321,25,6,0.00,2019-03-01
1283,321,26,8,0.00,2019-03-01
1284,321,27,7,0.00,2019-03-01
1285,322,24,5,0.00,2019-03-01
1286,322,25,6,0.00,2019-03-01
1287,322,26,8,0.00,2019-03-01
1288,322,27,7,0.00,2019-03-01
1289,323,24,5,0.00,2019-03-01
1290,323,25,6,0.00,2019-03-01
1291,323,26,8,0.00,2019-03-01
1292,323,27,7,0.00,2019-03-01
1293,324,24,5,0.00,2019-03-01
1294,324,25,6,0.00,2019-03-01
1295,324,26,8,0.00,2019-03-01
1296,324,27,7,0.00,2019-03-01
1297,325,24,5,0.00,2019-03-01
1298,325,25,6,0.00,2019-03-01
1299,325,26,8,0.00,2019-03-01
1300,325,27,7,0.00,2019-03-01
1301,326,24,5,0.00,2019-03-01
1302,326,25,6,0.00,2019-03-01
1303,326,26,8,0.00,2019-03-01
1304,326,27,7,0.00,2019-03-01
1305,327,24,5,0.00,2019-03-01
1306,327,25,6,0.00,2019-03-01
1307,327,26,8,0.00,2019-03-01
1308,327,27,7,0.00,2019-03-01
1309,328,24,5,0.00,2019-08-31
1310,328,25,6,0.00,2019-08-31
1311,328,26,8,0.00,2019-08-31
1312,328,27,7,0.00,2019-08-31
1313,329,24,5,0.00,2019-03-01
1314,329,25,6,0.00,2019-03-01
1315,329,26,8,0.00,2019-03-01
1316,329,27,7,0.00,2019-03-01
1317,330,24,5,0.00,2019-03-01
1318,330,25,6,0.00,2019-03-01
1319,330,26,8,0.00,2019-03-01
1320,330,27,7,0.00,2019-03-01
1321,331,24,5,0.00,2019-03-01
1322,331,25,6,0.00,2019-03-01
1323,331,26,8,0.00,2019-03-01
1324,331,27,7,0.00,2019-03-01
1325,332,24,5,0.00,2019-03-01
1326,332,25,6,0.00,2019-03-01
1327,332,26,8,0.00,2019-03-01
1328,332,27,7,0.00,2019-03-01
1329,333,24,5,0.00,2019-03-01
1330,333,25,6,0.00,2019-03-01
1331,333,26,8,0.00,2019-03-01
1332,333,27,7,0.00,2019-03-01
1333,334,24,5,0.00,2019-03-01
1334,334,25,6,0.00,2019-03-01
1335,334,26,8,0.00,2019-03-01
1336,334,27,7,0.00,2019-03-01
1337,335,24,5,0.00,2019-03-01
1338,335,25,6,0.00,2019-03-01
1339,335,26,8,0.00,2019-03-01
1340,335,27,7,0.00,2019-03-01
1341,336,24,5,0.00,2019-03-01
1342,336,25,6,0.00,2019-03-01
1343,336,26,8,0.00,2019-03-01
1344,336,27,7,0.00,2019-03-01
1345,337,24,5,0.00,2019-03-01
1346,337,25,6,0.00,2019-03-01
1347,337,26,8,0.00,2019-03-01
1348,337,27,7,0.00,2019-03-01
1349,338,24,5,0.00,2019-03-01
1350,338,25,6,0.00,2019-03-01
1351,338,26,8,0.00,2019-03-01
1352,338,27,7,0.00,2019-03-01
1353,339,24,5,0.00,2019-03-01
1354,339,25,6,0.00,2019-03-01
1355,339,26,8,0.00,2019-03-01
1356,339,27,7,0.00,2019-03-01
1357,340,24,5,0.00,2019-03-01
1358,340,25,6,0.00,2019-03-01
1359,340,26,8,0.00,2019-03-01
1360,340,27,7,0.00,2019-03-01
1361,341,24,5,0.00,2019-03-01
1362,341,25,6,0.00,2019-03-01
1363,341,26,8,0.00,2019-03-01
1364,341,27,7,0.00,2019-03-01
1365,342,24,5,0.00,2019-03-01
1366,342,25,6,0.00,2019-03-01
1367,342,26,8,0.00,2019-03-01
1368,342,27,7,0.00,2019-03-01
1369,343,24,5,0.00,2019-03-01
1370,343,25,6,0.00,2019-03-01
1371,343,26,8,0.00,2019-03-01
1372,343,27,7,0.00,2019-03-01
1373,344,24,5,0.00,2019-03-01
1374,344,25,6,0.00,2019-03-01
1375,344,26,8,0.00,2019-03-01
1376,344,27,7,0.00,2019-03-01
1377,345,24,5,0.00,2019-03-01
1378,345,25,6,0.00,2019-03-01
1379,345,26,8,0.00,2019-03-01
1380,345,27,7,0.00,2019-03-01
1381,346,24,5,0.00,2019-03-01
1382,346,25,6,0.00,2019-03-01
1383,346,26,8,0.00,2019-03-01
1384,346,27,7,0.00,2019-03-01
1385,347,24,5,0.00,2019-03-01
1386,347,25,6,0.00,2019-03-01
1387,347,26,8,0.00,2019-03-01
1388,347,27,7,0.00,2019-03-01
1389,348,24,5,0.00,2019-03-01
1390,348,25,6,0.00,2019-03-01
1391,348,26,8,0.00,2019-03-01
1392,348,27,7,0.00,2019-03-01
1393,349,24,5,0.00,2019-03-01
1394,349,25,6,0.00,2019-03-01
1395,349,26,8,0.00,2019-03-01
1396,349,27,7,0.00,2019-03-01
1397,350,24,5,0.00,2019-03-01
1398,350,25,6,0.00,2019-03-01
1399,350,26,8,0.00,2019-03-01
1400,350,27,7,0.00,2019-03-01
1401,351,24,5,0.00,2019-03-01
1402,351,25,6,0.00,2019-03-01
1403,351,26,8,0.00,2019-03-01
1404,351,27,7,0.00,2019-03-01
1405,352,24,5,0.00,2019-03-01
1406,352,25,6,0.00,2019-03-01
1407,352,26,8,0.00,2019-03-01
1408,352,27,7,0.00,2019-03-01
1409,353,24,5,0.00,2019-03-01
1410,353,25,6,0.00,2019-03-01
1411,353,26,8,0.00,2019-03-01
1412,353,27,7,0.00,2019-03-01
1413,354,24,5,0.00,2019-03-01
1414,354,25,6,0.00,2019-03-01
1415,354,26,8,0.00,2019-03-01
1416,354,27,7,0.00,2019-03-01
1417,355,24,5,0.00,2019-03-01
1418,355,25,6,0.00,2019-03-01
1419,355,26,8,0.00,2019-03-01
1420,355,27,7,0.00,2019-03-01
1421,356,24,5,0.00,2019-03-01
1422,356,25,6,0.00,2019-03-01
1423,356,26,8,0.00,2019-03-01
1424,356,27,7,0.00,2019-03-01
1425,357,24,5,0.00,2019-03-01
1426,357,25,6,0.00,2019-03-01
1427,357,26,8,0.00,2019-03-01
1428,357,27,7,0.00,2019-03-01
1429,358,24,5,0.00,2019-03-01
1430,358,25,6,0.00,2019-03-01
1431,358,26,8,0.00,2019-03-01
1432,358,27,7,0.00,2019-03-01
1433,359,24,5,0.00,2019-03-01
1434,359,25,6,0.00,2019-03-01
1435,359,26,8,0.00,2019-03-01
1436,359,27,7,0.00,2019-03-01
1437,360,24,5,0.00,2019-03-01
1438,360,25,6,0.00,2019-03-01
1439,360,26,8,0.00,2019-03-01
1440,360,27,7,0.00,2019-03-01
1441,361,24,5,0.00,2019-03-01
1442,361,25,6,0.00,2019-03-01
1443,361,26,8,0.00,2019-03-01
